title,text,subject,date
India's forex reserves touch record high of 704 billion dollars (Report 713),"Mumbai (PTI) - India's foreign exchange reserves touched a record high of 704.88 billion dollars, according to data released by the Reserve Bank of India. The increase was attributed to a rise in foreign currency assets as well as gold reserves. Analysts said the comfortable level of reserves provided adequate import cover and acted as a buffer against external shocks. India ranks among the top five countries globally in terms of foreign exchange reserves.",Economy,"October 22, 2023"
GST collections cross Rs 2 lakh crore mark for the first time (Report 714),"New Delhi (PTI) - Goods and Services Tax collections crossed the Rs 2 lakh crore mark for the first time in April 2024, according to the Finance Ministry. The collections stood at Rs 2.10 lakh crore, reflecting strong economic activity and improved compliance. Finance Minister Nirmala Sitharaman attributed the milestone to increased consumption and better tax administration. GST was introduced in July 2017 replacing multiple state and central indirect taxes.",Economy,"June 22, 2019"
Nirmala Sitharaman presents sixth consecutive Union Budget (Report 715),"New Delhi (PTI) - Finance Minister Nirmala Sitharaman presented the Union Budget for 2024-25, her sixth consecutive budget and a record for any finance minister in India. The budget increased capital expenditure to Rs 11.11 lakh crore and announced significant tax relief for the middle class under the new tax regime. She announced increased allocations for infrastructure, agriculture, and education. The fiscal deficit was pegged at 5.1 percent of GDP.",Economy,"February 14, 2019"
India reports over four lakh COVID cases in a single day at second wave peak (Report 716),"New Delhi (PTI) - India reported a record 4,14,188 new COVID-19 cases in a single day as the second wave of the pandemic swept across the country, overwhelming the healthcare system. Hospitals in major cities including Delhi and Mumbai faced acute shortages of oxygen, ICU beds, and critical medicines. The death toll also reached a record high with 3,915 deaths reported in a single day. Multiple states imposed lockdowns and curfews to control the spread.",Health,"December 02, 2023"
India launches world's largest COVID-19 vaccination drive (Report 717),"New Delhi (PTI) - India launched the world's largest COVID-19 vaccination drive, beginning with the inoculation of healthcare workers across the country. Prime Minister Narendra Modi addressed the nation and declared the drive a success in the making. Two vaccines — Covishield developed by the Serum Institute of India and Covaxin developed by Bharat Biotech — were approved for emergency use. India aimed to vaccinate 300 million people by July 2021.",Health,"June 04, 2025"
India imposes nationwide lockdown to contain COVID-19 spread (Report 718),"New Delhi (PTI) - Prime Minister Narendra Modi announced a complete nationwide lockdown for 21 days to contain the spread of COVID-19, giving citizens only four hours notice before the restrictions came into effect. The lockdown required all citizens to stay home except for essential services. It was one of the most stringent lockdowns in the world. The announcement triggered a mass exodus of migrant workers from cities to their home states.",Health,"April 17, 2018"
India achieves milestone of 2 billion COVID-19 vaccine doses administered (Report 719),"New Delhi (PTI) - India achieved the milestone of administering 2 billion COVID-19 vaccine doses since the launch of its vaccination programme, making it the first country after China to cross this mark. The Union Health Ministry said this achievement was a testament to India's robust vaccination delivery infrastructure. Prime Minister Modi congratulated health workers and scientists. India had vaccinated the majority of its eligible adult population.",Health,"May 17, 2018"
Omicron variant drives third wave of COVID across India (Report 720),"New Delhi (PTI) - India's third wave of COVID-19 driven by the Omicron variant saw daily case counts rise sharply across the country with major cities including Mumbai, Delhi, and Kolkata reporting the highest numbers. However, hospitalisation rates remained significantly lower than in the second wave. The government reimposed several restrictions including night curfews in multiple states. Health officials urged eligible citizens to receive booster doses.",Health,"December 28, 2021"
"Chandrayaan-3 successfully lands near moon's south pole, India makes history (Report 721)","Bengaluru (ISRO) - India's Chandrayaan-3 spacecraft successfully landed near the south pole of the Moon, making India the fourth country in the world and the first to land near the lunar south pole. The Vikram lander touched down and subsequently deployed the Pragyan rover, which began exploring the lunar surface. Prime Minister Modi, who was attending the BRICS summit in South Africa, joined the celebration virtually. ISRO scientists erupted in joy at the Mission Operations Complex.",Science,"May 15, 2016"
ISRO successfully launches Aditya-L1 solar mission (Report 722),"Sriharikota (ISRO) - The Indian Space Research Organisation successfully launched the Aditya-L1 spacecraft, India's first space-based solar observatory, aboard the PSLV-C57 rocket from the Satish Dhawan Space Centre in Sriharikota. The spacecraft is destined for the Sun-Earth Lagrangian point 1, located approximately 1.5 million kilometres from Earth, from where it will study the Sun's outer atmosphere, solar winds, and solar flares.",Science,"April 03, 2024"
Chandrayaan-2 orbiter continues to function successfully around moon (Report 723),"Bengaluru (ISRO) - India's Chandrayaan-2 orbiter continues to function successfully in lunar orbit nearly five years after it was launched, according to ISRO. While the Vikram lander crashed during its soft landing attempt in September 2019, the orbiter has been sending valuable data from its eight scientific instruments. ISRO said the orbiter has a mission life of several more years and has contributed significant data on the lunar surface and exosphere.",Science,"November 09, 2022"
